Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
652,[1.0],[381.0],[421.0],[397.0],[373.0],[322.0],[-0.0],[1.0],[434.0],[444.0],[406.0],[376.0],[368.0],[-0.0]
653,[2.0],[579.0],[633.0],[576.0],[517.0],[456.0],[-0.0],[2.0],[654.0],[620.0],[558.0],[500.0],[493.0],[-0.0]
654,[1.0],[416.0],[411.0],[357.0],[327.0],[288.0],[-0.0],[1.0],[445.0],[395.0],[348.0],[317.0],[307.0],[-0.0]
655,[1.0],[374.0],[387.0],[345.0],[315.0],[277.0],[0.0],[1.0],[414.0],[392.0],[344.0],[316.0],[308.0],[-0.0]
656,[1.0],[1148.0],[851.0],[732.0],[705.0],[693.0],[4.0],[2.0],[1254.0],[873.0],[749.0],[683.0],[712.0],[4.0]
661,[2.0],[958.0],[806.0],[705.0],[637.0],[597.0],[0.0],[3.0],[938.0],[766.0],[672.0],[610.0],[624.0],[0.0]
675,[1.0],[503.0],[486.0],[427.0],[395.0],[366.0],[-0.0],[1.0],[571.0],[501.0],[425.0],[378.0],[371.0],[-0.0]
676,[1.0],[471.0],[449.0],[386.0],[349.0],[318.0],[-0.0],[1.0],[518.0],[450.0],[377.0],[335.0],[322.0],[-0.0]
678,[0.0],[143.0],[179.0],[168.0],[157.0],[133.0],[0.0],[0.0],[173.0],[193.0],[175.0],[160.0],[163.0],[0.0]
680,[0.0],[292.0],[277.0],[225.0],[204.0],[193.0],[0.0],[1.0],[334.0],[275.0],[221.0],[189.0],[187.0],[0.0]
689,[1.0],[1152.0],[984.0],[817.0],[785.0],[765.0],[7.0],[2.0],[1220.0],[931.0],[821.0],[759.0],[790.0],[5.0]
691,[1.0],[528.0],[507.0],[427.0],[383.0],[349.0],[-0.0],[1.0],[560.0],[486.0],[416.0],[371.0],[363.0],[-0.0]
703,[0.0],[158.0],[167.0],[143.0],[128.0],[110.0],[0.0],[0.0],[191.0],[170.0],[140.0],[124.0],[129.0],[-0.0]
704,[0.0],[85.0],[133.0],[134.0],[126.0],[104.0],[-0.0],[0.0],[132.0],[162.0],[145.0],[127.0],[128.0],[-0.0]
705,[0.0],[109.0],[161.0],[159.0],[150.0],[123.0],[-0.0],[0.0],[153.0],[178.0],[163.0],[147.0],[149.0],[-0.0]
707,[0.0],[177.0],[193.0],[163.0],[147.0],[127.0],[-0.0],[0.0],[197.0],[179.0],[149.0],[135.0],[138.0],[-0.0]
