Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
905,[54.60249564310834],[245.77095593249743],[372.44203130685025],[479.6443121777093],[512.3785182254154],[427.22331497109684],[252.26565467104425],[76.51696515730936],[254.2735760791295],[375.74097264380873],[480.924272208501],[512.8751313849373],[427.4159964801107],[252.34041339059087]
906,[31.020132209414697],[136.78760706481458],[213.28962157380454],[281.0177153674257],[294.7224971221213],[231.7269987951766],[122.57874712930249],[31.444806188300078],[136.89390037983182],[213.31622614432004],[281.02437432967747],[294.7241638198883],[231.72741595949458],[122.57885154299501]
907,[52.42234591727288],[235.90969867872064],[307.79588765724714],[377.36145623982725],[378.7777596356402],[288.4744762284065],[151.48393396066314],[47.97114700547411],[235.68168649373058],[307.78420775762146],[377.3608579382265],[378.77772898770513],[288.4744746584693],[151.48393388024328]
908,[20.565960921713327],[238.8580505205864],[339.3261815296629],[416.60488566585224],[427.07510756015006],[340.54664215654424],[191.13687735453593],[58.245470267140036],[247.7819671329873],[341.4396986398519],[417.10544553984903],[427.1936588537487],[340.57471953538345],[191.14352712763034]
909,[56.68111157315991],[306.7263044494862],[424.15847269648975],[527.3606322381326],[538.0745729052304],[419.68133577917285],[228.9996841158546],[76.7721394589799],[309.4398632377216],[424.5249746663768],[527.4101331719297],[538.081258660419],[419.6822387787532],[228.99980607787967]
910,[40.83998816989765],[212.56973017614712],[293.97717653553565],[368.02002146616053],[377.2519674514315],[292.253954053559],[151.60633281491647],[35.37370551545274],[211.7915766077104],[293.8664023560156],[368.0042521895729],[377.2497226134632],[292.25363448928],[151.60628732329084]
951,[26.97789593004154],[236.1998683402732],[311.91767552683365],[379.66730018226684],[386.469606606036],[301.5466596782034],[160.1490756017709],[39.663349055156004],[237.82879091744365],[312.1268433615374],[379.69415915253825],[386.4730555315606],[301.54710255025526],[160.14913247039647]
952,[12.12404155854017],[205.58909667265493],[283.50072961288936],[338.4329048102077],[332.1679136671102],[249.40245225056123],[128.81514585624717],[36.99822055771105],[209.48045062947074],[284.10949887589624],[338.52814158889566],[332.1828126519408],[249.4047830701463],[128.81551049316704]
953,[25.494712261745832],[136.32936264662118],[207.40858934765163],[269.94108564721296],[282.5863783409513],[222.9624340676386],[118.72375843148099],[30.087935268474922],[137.41145441219936],[207.6635133057126],[270.0011417593291],[282.6005266251296],[222.96576718292258],[118.72454366150295]
954,[19.178637769664334],[183.55285867376318],[261.2176475887565],[310.0092562264523],[304.1083265029288],[232.04277986079603],[125.3302830927077],[39.83834001720584],[188.81341908566446],[262.55713910299437],[310.3503296817929],[304.19517371375576],[232.06489368381662],[125.33591391451452]
955,[37.81036958354389],[339.8451837757053],[425.4449520047751],[487.47385611200843],[481.93800231074243],[376.2843993877532],[207.24231464982904],[58.32768321242082],[343.0231584611787],[425.9371959351547],[487.5501009254436],[481.94981204818555],[376.2862286256015],[207.24259798475683]
956,[46.79509168019132],[257.23403533581643],[343.68332829234475],[400.4307121231984],[393.9586200586574],[305.89235027167297],[172.28179383170936],[61.95564245487191],[260.51130443116386],[344.39177832710584],[400.5838583669614],[393.9917258118199],[305.8995067703603],[172.28334085808905]
957,[53.91061749905356],[343.54625823363097],[419.88065175497934],[474.2451512880827],[466.29506491179046],[366.979918683268],[210.9346047712],[74.77885998333056],[346.54172466339065],[420.3106265905975],[474.3068706775668],[466.3039242280172],[366.98119036603515],[210.9347873109151]
958,[88.95221223812229],[259.4745509437562],[383.1186395886141],[483.281363091262],[481.90032464576916],[366.0436407864374],[207.90370946982284],[111.41050491380125],[261.6110282024121],[383.32188456109134],[483.30069796537305],[481.9021639894554],[366.04381576483013],[207.9037261156722]
959,[23.01036294334409],[205.77077235848577],[317.2681042246985],[409.76069597254605],[425.336377151233],[333.36552880261416],[176.6627548821776],[44.93124550398943],[211.16595280554117],[318.5959691943575],[410.0875108761347],[425.416813026603],[333.3853257273428],[176.6676273128798]
960,[38.49212449200701],[281.5853831089664],[371.7308745241347],[439.9151333860147],[423.61378046220864],[313.2963737224213],[169.69098041919526],[78.5650109397576],[283.6125015465361],[371.83341790256827],[439.9203206233589],[423.6140428626842],[313.2963869961555],[169.69098109065752]
604,[34.21614963635159],[537.582427916813],[602.2731749608087],[634.7683694059685],[606.2366886213938],[472.878641432269],[261.7546902695274],[57.41392621662055],[540.6577276910937],[602.6808635454868],[634.8224161637731],[606.243853531423],[472.8795912752903],[261.75481618901017]
611,[40.69702797429841],[425.2020341826243],[516.5008885960438],[625.6565502802421],[666.8785121796651],[554.1452491179642],[310.4795383871656],[56.575907796210345],[427.3302162249581],[516.7861202280045],[625.6947787222891],[666.8836357831424],[554.1459358138164],[310.4796304222334]
621,[14.110033440671884],[114.51764532198484],[154.26531297678216],[173.01004554792564],[163.18069758525456],[122.24928629201243],[66.80364440507331],[23.236280847319605],[116.90238583365493],[154.88845927718359],[173.1728772312068],[163.22324643303412],[122.26040454867406],[66.80654966896753]
637,[6.553011887505306],[41.12041099912902],[72.15781278620226],[105.80486554878297],[122.73247870091404],[106.027834029963],[59.700042334751515],[8.158793377391397],[41.81549165007829],[72.45868629506201],[105.93510204466291],[122.78885303883223],[106.05223629872984],[59.710605132346274]
638,[18.00594121535363],[141.71545186541124],[178.1884076825338],[207.18492310711645],[208.21067822266946],[164.07665408836385],[88.62210047724685],[18.771847181406542],[141.84389753023035],[178.20994856293174],[207.18853560372327],[208.21128405360548],[164.07675568877013],[88.62211751606404]
639,[64.46846965513748],[821.9045657340345],[834.2616219236743],[792.8532782327973],[707.6757961844261],[544.5171062636961],[319.6366846140678],[94.88974161635781],[825.1568760364764],[834.6093234371697],[792.8904506829157],[707.6797702569975],[544.5175311281522],[319.6367300359375]
640,[56.527812368989885],[718.6496667145846],[584.8761645208699],[599.2802945444338],[561.2802932790062],[449.59704068488065],[279.5069027278364],[112.830199234769],[711.0283374215005],[585.90781989868],[599.1406453077146],[561.2991967905234],[449.5944818255838],[279.5072491058569]
641,[38.265994743773604],[717.0392832561868],[456.6689325988898],[493.69185340379056],[412.5872650754935],[323.5347313248052],[209.13193649661923],[111.9134229842457],[694.5163263664732],[463.55693397484447],[491.5853554342978],[413.23147715578824],[323.3377175083154],[209.19218753051814]
673,[10.385266003955152],[99.87951871395454],[133.44988519784954],[154.93688045852193],[153.50666169893103],[119.57549279200234],[64.01577735652],[12.978209355685507],[100.53034358524386],[133.61324125914032],[154.97788258357528],[153.5169531704908],[119.57807593584496],[64.01642572172929]
674,[7.753971301588962],[84.14827356950765],[105.54547030366241],[117.30232460533396],[117.12461115378393],[96.53410019918515],[58.232282655046625],[17.099561895341225],[86.73033159824864],[106.25885739214057],[117.49942363732416],[117.1790669030383],[96.54914557306097],[58.23643948473242]
677,[9.220572753544786],[320.91809838233564],[279.88341055467623],[267.82264515680527],[239.10279469844573],[182.07087289172648],[105.26041019801079],[32.1584735370289],[319.7056269478601],[279.9475004203224],[267.8192574391554],[239.10297376936057],[182.07086342624092],[105.26041069834562]
679,[24.593454334838157],[210.8533770958312],[267.7052253507218],[321.07940473248885],[331.9656686757354],[266.06255668640426],[142.44938945879647],[22.93880525518722],[210.58393298421498],[267.66134889971016],[321.0722598632177],[331.96450520066566],[266.06236722538176],[142.44935860684274]
681,[21.811330153228937],[392.4492953859731],[332.9312056428503],[329.6539678508037],[292.57350182391076],[217.98242126525167],[123.4795019502634],[42.44865747170968],[390.0968000796788],[333.199371868095],[329.6233989803071],[292.5769864381368],[217.98202404624726],[123.4795472301501]
682,[7.823605659539282],[258.81334441328045],[237.81187522696038],[233.63560848144502],[207.61737048967927],[152.22751792393592],[81.36835275210575],[20.622871211622225],[258.21609548834823],[237.8397445040592],[233.63430802434317],[207.6174311725835],[152.22751509230477],[81.36835288423745]
686,[33.48712910584828],[207.6734184915892],[266.2963697259725],[313.5925993906134],[323.88333247605533],[265.30107615796675],[149.46435053933524],[29.044945341030257],[206.58073019350843],[266.027590274249],[313.52648502497436],[323.86706966535377],[265.2970758320261],[149.46336653921836]
687,[17.77213679340244],[142.3881360995243],[113.03824974876878],[124.69598019175099],[117.72946400581307],[93.43954056644945],[56.336739790954354],[22.642079372827084],[141.36706224827944],[113.25233683351203],[124.65109286083171],[117.7388754678799],[93.43756727874397],[56.33715352734738]
688,[40.85415678259028],[319.8098863383849],[390.20540432620743],[469.36057324798725],[490.30120916412017],[395.01993192737575],[208.64829012517413],[24.360930539936817],[317.7388670903797],[389.94535085561864],[469.32791888824124],[490.2971088258013],[395.0194170566369],[208.6482254739534]
690,[47.67870628581932],[412.62572063672155],[544.2700404072561],[683.5429603166302],[738.4204972719739],[614.2288353240132],[337.7430769280843],[47.709043901380255],[412.6318585422939],[544.2712822281482],[683.5432115618],[738.4205481038899],[614.2288456083251],[337.74307900880603]
