Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
204,[6.010783539810095],[18.56924514838123],[38.13300279361389],[55.720877301875184],[58.80058448456269],[44.59625881543703],[23.07628568595633],[9.655043081158318],[19.41433920973165],[38.328977850940774],[55.76632339462479],[58.81112331217871],[44.59870274143375],[23.07685242587229]
205,[11.362192644034842],[29.7885867519281],[51.57705611926707],[70.02673259162495],[70.68847203241661],[52.04133717702301],[27.083163762018454],[13.563164506099447],[29.888630345701806],[51.58160352890354],[70.02693929086097],[70.6884814277818],[52.04133760408258],[27.083163781430137]
206,[9.67901346089193],[18.454102960960245],[45.85470643796138],[74.43121875715049],[83.13670516630525],[64.87410562164308],[32.475167818039964],[9.27506671348512],[18.303148635851695],[45.7982950213198],[74.41013789096648],[83.1288272765885],[64.87116166545799],[32.474067665799794]
207,[23.345381861287713],[56.62599025893425],[109.0308750207227],[151.1192809770531],[151.9937615391737],[110.01556576220875],[55.47288485278728],[28.04937513091496],[57.53170160144863],[109.20526154488203],[151.15285752443734],[152.0002263995732],[110.01681051258487],[55.473124518209744]
208,[16.14446573976467],[19.853888378381402],[47.62958877512838],[86.16910318639307],[110.37467944951055],[103.30928228934303],[69.70469332959199],[32.936537412643055],[31.836283767598275],[56.179921459535905],[92.27040318854777],[114.72841199890932],[106.41599513824411],[71.92156462703996]
209,[6.164721333024637],[17.945515202467192],[38.96128933409351],[58.08997314910608],[60.812245164569674],[44.31191149336957],[20.159771736935177],[5.676694711670461],[17.879553730766318],[38.95237400948094],[58.08876815760274],[60.81208229842781],[44.31188948045073],[20.159768761678375]
210,[10.50115005183661],[18.971997450850722],[32.84555033208859],[46.18550931413508],[49.14338821514866],[38.96455490449641],[22.66506203527915],[11.849546487247267],[19.198313331019634],[32.883535361024855],[46.19188475019469],[49.14445827317121],[38.96473450384631],[22.66509217937022]
211,[8.402821522419568],[25.633827551688924],[40.87620871648311],[54.02327646876369],[55.45708865086572],[43.38317494058354],[26.08904670980747],[15.785087745409637],[26.29745424794565],[40.93586524723963],[54.02863927541686],[55.45757073882549],[43.383218277741854],[26.089050605588838]
212,[6.500317655424141],[143.8496065757059],[178.6465068260535],[203.16111255766126],[207.42977407333518],[173.20108527431526],[106.17713443468911],[35.67792451647779],[150.09318723799788],[179.9825416719606],[203.44700445303766],[207.49095075303953],[173.21417618804935],[106.17993569855668]
213,[26.347455902537234],[148.16971530289769],[195.49953590508738],[231.6334259187603],[248.21461525394028],[220.71681497486827],[145.88883751038063],[51.52289304544422],[157.881354547184],[199.24588343723877],[233.07861137907423],[248.77210785087067],[220.9318724911297],[145.9717977784724]
214,[23.098267251759722],[101.7933462217412],[218.93528580258908],[322.99840907666714],[339.448969397253],[251.0419456450548],[117.19634228246224],[30.940450716788007],[103.86634546406049],[219.48326148790937],[323.14326072232734],[339.4872594159756],[251.05206721134488],[117.19901781273312]
215,[0.40953614274758365],[431.38796480002367],[559.0518156833182],[564.5663932093347],[538.9445728095162],[487.7837347174156],[370.84549122816355],[158.5322673492318],[525.898572905983],[615.5411956504151],[598.3303284227178],[559.1254160362881],[499.84590788442597],[378.0551018413578]
216,[26.585203301401663],[155.93713208886473],[221.1391857558073],[293.56663862547515],[334.2878839772511],[294.8963266819658],[176.70555576863478],[36.99343790836886],[159.24725031705262],[222.19189864116512],[293.9014316275985],[334.3943577896551],[294.9301884193854],[176.71632477591635]
217,[12.403331541711594],[115.61176867384563],[155.1671832570584],[200.84615420080814],[225.49722167101],[195.22281514248377],[111.96220192643398],[16.203387078913806],[116.54125579772904],[155.394534227329],[200.90176386161443],[225.51082369950063],[195.22614217552763],[111.96301571306017]
218,[35.688631399783446],[148.43326266763376],[204.16004432390426],[270.3575460602335],[306.06692183631344],[266.94202848620137],[158.08645282929007],[35.30421815002862],[148.33255389873415],[204.13366059197062],[270.3506340373943],[306.06511102123045],[266.941554087991],[158.0863285462177]
219,[25.919788636247205],[66.85628376283911],[161.0621385042762],[243.7957416122385],[252.77863503313094],[178.68954751073719],[73.6854319702817],[12.753333421662546],[61.35874970968685],[158.76669298207594],[242.8372991370404],[252.37844606354767],[178.52245223322143],[73.61566285146479]
220,[23.403928992242257],[60.506007453121065],[137.414514146558],[208.9910584618833],[224.409779925654],[171.02454384983636],[86.26047594788449],[30.43505204416097],[63.48313143422592],[138.67509046323204],[209.52481273622487],[224.63578260522962],[171.12023809273188],[86.30099488394552]
221,[26.151507879846008],[88.51377249087834],[191.6660662758141],[279.76225383923685],[289.79769949494073],[211.3234310633525],[98.44457205009786],[30.468262806859585],[89.96676770834483],[192.15513622249304],[279.9268720085668],[289.85310903678146],[211.34208160077188],[98.45084971518]
222,[26.43395513995118],[74.01422872152801],[159.32781003806386],[237.36506007826662],[254.38679134806745],[196.79204941424797],[104.79376688892378],[43.54116068861605],[81.00663109321445],[162.18588588151346],[238.533270529082],[254.86428590459644],[196.98722062792416],[104.87354120703273]
223,[71.15125100053265],[145.17917963139368],[392.93783625105846],[643.480757478938],[711.3257214541236],[544.1343808197303],[264.97684033595596],[80.67363678124497],[148.57150378434002],[394.1463425459801],[643.9112845745273],[711.4790955662945],[544.1890199319377],[264.99630537174687]
224,[32.91843878908358],[142.99451108000102],[332.47698430485485],[510.2615918935264],[558.5784099205487],[439.45572201842253],[232.18204009737497],[78.02363072248288],[165.49177738519975],[343.6980204985232],[515.8583453635478],[561.369921226953],[440.8480533790091],[232.87649783187362]
225,[46.67193015238644],[196.2850459811315],[468.9131153142342],[728.9039678571797],[803.2570698957079],[634.9521691239072],[337.59979412251664],[115.84085513236681],[231.42521069864023],[486.7655132910864],[737.9735927745928],[807.8647476009224],[637.2930259981943],[338.789028972796]
226,[42.32119026316391],[155.83520435723105],[355.6881658543955],[544.1334753995293],[593.5377074742489],[464.99768864903194],[246.97707296487465],[92.56882790114466],[176.69130608345492],[364.34483111592436],[547.7265655385143],[595.0290781530073],[465.61670637901545],[247.2340063721701]
227,[50.233163551181406],[162.20038777075106],[391.21706441706147],[621.3693938921379],[701.6063614151599],[574.453272391858],[327.7242723838295],[133.14723297063023],[208.9105482444242],[417.5315259644585],[636.1938106680064],[709.9577894825297],[579.1581017162728],[330.3747674600379]
228,[117.10287145744604],[81.73330583452207],[231.8951559309203],[479.56039248355796],[650.9719943883771],[620.5563583311533],[407.786878380428],[164.24944796316302],[117.11970790146643],[258.4548246078518],[499.495055490378],[665.9341836396547],[631.7864005503],[416.21571497150677]
229,[53.84623347807454],[163.9574469325741],[411.5402214472019],[643.3437312773921],[690.5918958830766],[511.47653570824866],[229.38647089762267],[42.9486689854991],[159.18367223536626],[409.4490271372046],[642.4276650783058],[690.1906049666388],[511.3007466661728],[229.30946494994694]
230,[56.17148983285193],[155.5016314570011],[399.59836066293633],[629.6037510749319],[675.0406238641051],[495.40208950408805],[216.01296302314267],[35.830457716785105],[147.25409778326343],[396.2542918216257],[628.2478552571272],[674.4908584268542],[495.17918002090585],[215.92258149981342]
231,[66.37339929803551],[138.85909005218767],[359.08300840847534],[578.959978153418],[635.2001478723732],[481.0148960889785],[225.149836144372],[51.64851082745275],[132.46048860221947],[356.30253909644426],[577.7517438766629],[634.6751177771985],[480.78674778517484],[225.05069583030834]
232,[56.93081739766748],[110.79747274825473],[305.62803927896147],[507.40244952581486],[565.1590736790452],[431.5035408354398],[201.14463478615266],[40.76307360122229],[104.05984013303652],[302.82024532643527],[506.23234908697],[564.6714541955167],[431.3003336979814],[201.0599516631256]
301,[40.21276111260207],[128.526079734085],[217.25989379828783],[295.9994050628875],[320.9799758305438],[268.38081603022204],[162.48121839177793],[62.512066013823244],[139.7302066208112],[222.8893275339998],[298.82787393914737],[322.40111986732666],[269.0948597272324],[162.83998456047286]
303,[90.78389929463117],[168.22189639316312],[286.3363442907108],[398.71517672692823],[426.99529005835967],[347.8231238992473],[216.85103396750054],[128.30021332070373],[176.8262281884527],[288.30973980051436],[399.16777315518823],[427.09909262903346],[347.8469309224709],[216.85649408617667]
304,[38.78617254835356],[244.3013252472768],[332.6223996681516],[371.47083065876564],[352.1517112422401],[273.50124323341157],[167.460126668019],[82.90196186089713],[258.37792296688906],[337.11400248083106],[372.90402468964726],[352.60901907105256],[273.64716238028706],[167.506686984907]
305,[95.79776873155771],[305.25099725846394],[743.8232954632304],[1149.9208789421489],[1237.7794724062524],[939.5375816136686],[468.35741086567293],[163.28284852413475],[335.42025198971015],[757.3104830584198],[1155.950336111319],[1240.474945684004],[940.7425949319859],[468.8961129590334]
306,[136.73967343559173],[484.30723806819356],[843.7777201887702],[1098.454956871158],[1063.940853876546],[759.5771936852809],[406.565949340774],[262.6133195044702],[496.35008335000305],[844.9299083314911],[1098.5651914116806],[1063.951400464793],[759.5782027204084],[406.56604587928143]
307,[59.63893374367257],[228.50399435612098],[380.86547330040605],[491.15248175130796],[476.84797686840227],[344.67889143406916],[189.89033093533627],[124.7481286615299],[231.86562270284008],[381.0390362688274],[491.16144291563074],[476.84843953890595],[344.6789153220359],[189.89033216868688]
308,[78.30215349568834],[266.709236181366],[471.4438789366655],[630.9592407009378],[627.2876810958992],[456.7355505366757],[240.45445223217155],[133.95287965547016],[272.0048295484606],[471.9477952562675],[631.0071922031697],[627.292244049066],[456.73598473666175],[240.45449354962997]
309,[94.88515065746134],[287.7804614709459],[489.6921247215604],[639.8077993501416],[625.4811475924131],[450.80815731403],[240.07610306548182],[144.6823487067366],[291.6650707403556],[489.9951576183321],[639.8314385195297],[625.482991650716],[450.8083011664204],[240.07611428720415]
310,[62.22860456407477],[209.36278891155294],[602.6929556910804],[978.0527878580195],[1064.4042771731142],[798.5887687744812],[377.9776317247673],[114.28026286413416],[234.23543411473193],[614.5782346544697],[983.7321136749426],[1067.1181168595133],[799.8855645704767],[378.59729962370017]
311,[133.13516538826286],[434.30748196225665],[762.5442607812568],[1012.6380872288829],[998.4297583300404],[722.1428585396135],[382.54133224473793],[226.00465501897799],[441.37732467191813],[763.0824641905584],[1012.6790588489995],[998.4328773620382],[722.1430959810565],[382.54135032035845]
312,[66.04900394650093],[221.85139215982423],[393.8128254416854],[529.1001186978306],[525.9665894961734],[382.68873539018944],[202.84293436439847],[117.5292291026268],[224.6837325691676],[393.96865522234526],[529.1086921448853],[525.9670611903135],[382.6887613418703],[202.84293579220875]
313,[71.80405044787489],[219.54944782985783],[375.4676609930849],[494.7058160919843],[487.23831635064585],[355.5536532057619],[195.56301440677152],[124.48797226470464],[221.64675335215946],[375.55115307761827],[494.7091398462517],[487.23844866669106],[355.5536584731597],[195.5630146164625]
