Output Belt,2023-10-01,2023-10-02,2023-10-03,2023-10-04,2023-10-05,2023-10-06,2023-10-07,2023-10-08,2023-10-09,2023-10-10,2023-10-11,2023-10-12,2023-10-13,2023-10-14
731,[0.0],[250.0],[350.0],[332.0],[327.0],[255.0],[0.0],[0.0],[320.0],[362.0],[326.0],[303.0],[293.0],[0.0]
732,[0.0],[243.0],[313.0],[283.0],[277.0],[210.0],[0.0],[0.0],[273.0],[319.0],[290.0],[265.0],[255.0],[0.0]
733,[0.0],[316.0],[447.0],[429.0],[417.0],[338.0],[0.0],[0.0],[430.0],[463.0],[415.0],[394.0],[382.0],[0.0]
734,[0.0],[290.0],[322.0],[263.0],[244.0],[178.0],[0.0],[0.0],[330.0],[310.0],[261.0],[233.0],[220.0],[0.0]
735,[0.0],[109.0],[189.0],[183.0],[173.0],[130.0],[0.0],[0.0],[136.0],[194.0],[185.0],[165.0],[151.0],[0.0]
736,[0.0],[153.0],[217.0],[206.0],[202.0],[155.0],[0.0],[0.0],[200.0],[239.0],[223.0],[203.0],[193.0],[0.0]
737,[0.0],[332.0],[443.0],[396.0],[378.0],[314.0],[0.0],[0.0],[360.0],[430.0],[391.0],[370.0],[355.0],[0.0]
738,[0.0],[202.0],[294.0],[284.0],[283.0],[219.0],[0.0],[0.0],[255.0],[308.0],[284.0],[261.0],[251.0],[0.0]
739,[0.0],[220.0],[300.0],[271.0],[265.0],[203.0],[0.0],[0.0],[246.0],[300.0],[274.0],[250.0],[241.0],[0.0]
740,[0.0],[305.0],[382.0],[363.0],[356.0],[285.0],[0.0],[0.0],[335.0],[380.0],[355.0],[339.0],[333.0],[0.0]
741,[0.0],[180.0],[227.0],[219.0],[214.0],[165.0],[0.0],[0.0],[201.0],[238.0],[221.0],[203.0],[194.0],[0.0]
742,[0.0],[467.0],[626.0],[583.0],[537.0],[472.0],[0.0],[0.0],[537.0],[618.0],[580.0],[563.0],[556.0],[0.0]
751,[0.0],[335.0],[369.0],[323.0],[308.0],[229.0],[0.0],[0.0],[367.0],[385.0],[339.0],[310.0],[296.0],[0.0]
801,[0.0],[48.0],[72.0],[57.0],[48.0],[27.0],[0.0],[0.0],[47.0],[73.0],[70.0],[61.0],[54.0],[0.0]
802,[0.0],[251.0],[474.0],[422.0],[380.0],[340.0],[0.0],[0.0],[385.0],[439.0],[374.0],[345.0],[324.0],[0.0]
803,[0.0],[35.0],[54.0],[45.0],[38.0],[24.0],[0.0],[0.0],[38.0],[59.0],[57.0],[51.0],[46.0],[0.0]
804,[0.0],[26.0],[54.0],[46.0],[40.0],[25.0],[0.0],[0.0],[32.0],[61.0],[60.0],[52.0],[47.0],[0.0]
805,[0.0],[81.0],[145.0],[121.0],[94.0],[56.0],[0.0],[0.0],[117.0],[148.0],[132.0],[112.0],[95.0],[0.0]
807,[0.0],[29.0],[72.0],[62.0],[51.0],[27.0],[0.0],[0.0],[42.0],[74.0],[71.0],[62.0],[53.0],[0.0]
809,[0.0],[128.0],[144.0],[117.0],[99.0],[66.0],[0.0],[0.0],[141.0],[172.0],[156.0],[135.0],[121.0],[0.0]
810,[0.0],[132.0],[195.0],[163.0],[131.0],[84.0],[0.0],[0.0],[164.0],[185.0],[160.0],[134.0],[116.0],[0.0]
811,[0.0],[208.0],[201.0],[158.0],[134.0],[97.0],[0.0],[0.0],[260.0],[201.0],[162.0],[141.0],[130.0],[0.0]
812,[0.0],[133.0],[143.0],[119.0],[104.0],[79.0],[0.0],[0.0],[165.0],[154.0],[130.0],[114.0],[104.0],[0.0]
